"100354fd","JFK2 - 30561","6048000","6045395","2605","99.9600%","0","0","0.0000%","0","0","0.0000%","2605","2","100.0000%","8","1"
"100d1583","IAD - 30153","3456000","3454753","1247","99.9600%","0","0","0.0000%","0","0","0.0000%","1247","1","100.0000%","8","4"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1008252d","RDU - 30177","2332800","2332800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100c3985","JFK1 - 30557","5184000","5181856","2144","99.9600%","0","0","0.0000%","0","0","0.0000%","2144","2","100.0000%","8","4"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","4"
"100354fd","JFK2 - 30561","6048000","6045891","2109","99.9700%","0","0","0.0000%","0","0","0.0000%","2109","2","100.0000%","8","5"
"100736ee","SEA2 - 31242","2764800","2757150","7650","99.7200%","0","0","0.0000%","7201","1","94.1300%","449","2","5.8700%","8","5"
"1000e712","DEN - EEN-BR820-30333","3024000","3022315","1685","99.9400%","0","0","0.0000%","116","1","6.8800%","1569","2","93.1200%","8","5"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100112ce","ATL1 - 31335","6739200","6691122","48078","99.2900%","4722","3","9.8200%","3024","2","6.2900%","40332","9","83.8900%","8","5"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10109078","DTW - 30560","2851200","2848404","2796","99.9000%","0","0","0.0000%","0","0","0.0000%","2796","1","100.0000%","8","5"
"10007c0c","ORD1 - 31387","3283200","3283025","175","99.9900%","0","0","0.0000%","0","0","0.0000%","175","5","100.0000%","8","5"
"100d7b9b","SEA1 - 31232","4406400","4398337","8063","99.8200%","0","0","0.0000%","1117","1","13.8500%","6946","4","86.1500%","8","5"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100b317d","ATL2 - 30564","6134400","5740636","393764","93.5800%","0","0","0.0000%","335443","127","85.1900%","58321","6","14.8100%","8","5"
"100d1583","IAD - 30153","3456000","3453581","2419","99.9300%","0","0","0.0000%","479","2","19.8000%","1940","3","80.2000%","8","5"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1008252d","RDU - 30177","2332800","2269972","62828","97.3100%","0","0","0.0000%","0","0","0.0000%","62828","3","100.0000%","8","5"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100c3985","JFK1 - 30557","5184000","5170508","13492","99.7400%","0","0","0.0000%","3616","2","26.8000%","9876","4","73.2000%","8","5"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"10012346","DFW2 - 29295","3801600","3801523","77","100.0000%","0","0","0.0000%","0","0","0.0000%","77","1","100.0000%","8","5"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","5"
"100354fd","JFK2 - 30561","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100736ee","SEA2 - 31242","2764800","2727862","36938","98.6600%","0","0","0.0000%","36059","5","97.6200%","879","4","2.3800%","8","6"
"1000e712","DEN - EEN-BR820-30333","3024000","3023889","111","100.0000%","0","0","0.0000%","0","0","0.0000%","111","1","100.0000%","8","6"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100112ce","ATL1 - 31335","6739200","6734219","4981","99.9300%","0","0","0.0000%","471","3","9.4600%","4510","3","90.5400%","8","6"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10109078","DTW - 30560","2851200","2847951","3249","99.8900%","0","0","0.0000%","137","1","4.2200%","3112","2","95.7800%","8","6"
"10007c0c","ORD1 - 31387","3283200","3283075","125","100.0000%","0","0","0.0000%","0","0","0.0000%","125","4","100.0000%","8","6"
"100d7b9b","SEA1 - 31232","4406400","4400649","5751","99.8700%","0","0","0.0000%","0","0","0.0000%","5751","3","100.0000%","8","6"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100b317d","ATL2 - 30564","6134400","6041315","93085","98.4800%","0","0","0.0000%","16668","54","17.9100%","76417","11","82.0900%","8","6"
"100d1583","IAD - 30153","3456000","3456000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1008252d","RDU - 30177","2332800","2268968","63832","97.2600%","0","0","0.0000%","0","0","0.0000%","63832","4","100.0000%","8","6"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100c3985","JFK1 - 30557","5184000","5180438","3562","99.9300%","0","0","0.0000%","16","1","0.4500%","3546","3","99.5500%","8","6"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"10012346","DFW2 - 29295","3801600","3801600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","6"
"100354fd","JFK2 - 30561","6048000","6041384","6616","99.8900%","0","0","0.0000%","0","0","0.0000%","6616","16","100.0000%","8","7"
"100736ee","SEA2 - 31242","2764800","2742346","22454","99.1900%","0","0","0.0000%","21602","2","96.2100%","852","4","3.7900%","8","7"
"1000e712","DEN - EEN-BR820-30333","3024000","3022458","1542","99.9500%","0","0","0.0000%","0","0","0.0000%","1542","2","100.0000%","8","7"
"100317d3","SFO1 - 34022","3888000","3888000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10105ff7","MIA1 - 31492","7689600","7689600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1004c0ff","ORD7 - 30832","2505600","2505600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100112ce","ATL1 - 31335","6739200","6643625","95575","98.5800%","0","0","0.0000%","0","0","0.0000%","95575","2","100.0000%","8","7"
"10090323","IAH1 - 30554","3628800","3628800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10035cb5","IAH3 - 30178","3369600","3369600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10015d48","BOS1- 34148","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100eed3d","ORD2 - 30567","4838400","4838400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10083044","ORD5 - 30834","5011200","5011200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10109078","DTW - 30560","2851200","2849275","1925","99.9300%","0","0","0.0000%","177","1","9.1900%","1748","2","90.8100%","8","7"
"10007c0c","ORD1 - 31387","3283200","3283083","117","100.0000%","0","0","0.0000%","0","0","0.0000%","117","4","100.0000%","8","7"
"100d7b9b","SEA1 - 31232","4406400","4398413","7987","99.8200%","0","0","0.0000%","0","0","0.0000%","7987","3","100.0000%","8","7"
"1000fede","ORD3 - 30566","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100b317d","ATL2 - 30564","6134400","6072637","61763","98.9900%","0","0","0.0000%","14","1","0.0200%","61749","5","99.9800%","8","7"
"100d1583","IAD - 30153","3456000","3454332","1668","99.9500%","0","0","0.0000%","0","0","0.0000%","1668","2","100.0000%","8","7"
"10093b39","PHL - 31493","5529600","5529600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100248df","ORD4 - 30191","6048000","6048000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1001eb37","BOS2 - 31336","2592000","2592000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10077d26","SJU1 - 31559","5702400","5702400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10033c8f","IAH2 - 30556","2937600","2937600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1008252d","RDU - 30177","2332800","2332404","396","99.9800%","0","0","0.0000%","0","0","0.0000%","396","2","100.0000%","8","7"
"1007809a","LAX2 - 30668","6134400","6134400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10061de1","MIA2 - 31246","5961600","5961600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"100c3985","JFK1 - 30557","5184000","5165965","18035","99.6500%","0","0","0.0000%","0","0","0.0000%","18035","4","100.0000%","8","7"
"1009004c","CVG - 32885","3196800","3196800","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1009e6c6","LAX1 - 30331","5616000","5616000","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1002ea86","ORD6 - 30833","2678400","2678400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1004bbe9","SFO2 - 30555","5875200","5875200","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"1001f8a7","PDX - 32813","4665600","4665600","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
"10012346","DFW2 - 29295","3801600","3801455","145","100.0000%","0","0","0.0000%","0","0","0.0000%","145","2","100.0000%","8","7"
"100a54e9","DFW1 - 29290","3974400","3974400","0","100.0000%","0","0","0%","0","0","0%","0","0","0%","8","7"
